###################### TABLE (COMPLIANCE)####################
"hostname","policy_name","backup_time","last_job_id","schedule_name","status","size_gb","max_duration"
"frs2hpentprd02","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:39:30 PM","35,962,866","Daily_Incr_2w","0","1.995613","00:00:28"
"frs2hsletcprdv01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:38:57 PM","35,962,885","Daily_Incr_2w","0","132.958831","00:01:11"
"FRS2HAPP13-NEW","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:38:43 PM","35,962,912","Daily_Incr_2w","0","21.966294","00:00:51"
"frs2hdsnfprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:37:01 PM","35,963,018","Daily_Incr_2w","0","96.573725","00:01:23"
"FRS2HSSVFPRD02","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:36:20 PM","35,962,992","Daily_Incr_2w","0","32.580144","00:02:28"
"frs2hrocfprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:35:40 PM","35,963,024","Daily_Incr_2w","0","184.750043","00:01:54"
"FRS2HDBPSCPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:34:38 PM","35,963,179","Daily_Incr_2w","0","45.743978","00:02:56"
"frs2hxiboprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:33:38 PM","35,962,934","Daily_Incr_2w","0","5.540461","00:00:30"
"frs2hdbmshprd03","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:33:23 PM","35,963,051","Daily_Incr_2w","0","70.719388","00:01:07"
"frs2hdbmshprd04","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:33:18 PM","35,962,973","Daily_Incr_2w","0","53.190204","00:00:50"
"FRS2HDBFMDPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:33:10 PM","35,963,082","Daily_Incr_2w","0","64.374417","00:00:60"
"FRS2HVTOMPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 28, 2025 8:33:09 PM","35,951,046","Daily_Incr_2w","0","115.614056","00:04:17"
"frs2hspdsprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:33:04 PM","35,963,189","Daily_Incr_2w","0","49.098929","00:00:46"
"frs2hslctlsrvv03","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:32:59 PM","35,962,998","Daily_Incr_2w","1","1.377137","00:00:55"
"FRS2HFMNDPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:32:36 PM","35,963,030","Daily_Incr_2w","0","42.544026","00:00:46"
"frs2hslctlprdv03","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:32:05 PM","35,963,102","Daily_Incr_2w","0","34.525237","00:00:37"
"frs2hslrchv01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:31:59 PM","35,963,118","Daily_Incr_2w","0","36.464530","00:00:49"
"frs2hsletcprdv05","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:31:54 PM","35,962,955","Daily_Incr_2w","0","6.029828","00:00:32"
"frs2hslrchv02","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 28, 2025 8:31:45 PM","35,963,139","Daily_Incr_2w","1","1.208226","00:00:47"
