###################### TABLE (COMPLIANCE)####################
"hostname","policy_name","backup_time","last_job_id","schedule_name","status","size_gb","max_duration"
"frs2hasstrabe1_bkp","DST1_ASSTRA_PROD_DT4_DB2","Nov 30, 2025 7:03:27 PM","36,607,800","Daily_Incr_2W-Application","0","4.097748","00:03:38"
"frs2hiardisbe1_bkp","DST1_ETT_PROD_EQX_DB2","Nov 30, 2025 7:02:26 PM","36,607,808","Daily_Incr_2W-Application","0","2.000123","00:02:40"
"frs2hdbuprvprd01_bkp","DST1_HADR_ADP_PROD_DT4_DB2","Nov 30, 2025 7:02:13 PM","36,607,789","Daily_Incr_2W-Application","0","20.406435","00:02:26"
"frs2hdboraprd01_bkp","DST1_DG_RMANS2H_PROD_EQX_ORA","Nov 30, 2025 7:01:18 PM","36,607,814","Daily_Incr_2W-Application","0","0.224855","00:02:00"
"frs2hdburocprd01_bkp","DST1_ASSROC_PROD_EQX_DB2","Nov 30, 2025 7:01:00 PM","36,607,818","Daily_Incr_2W-Application","0","8.140717","00:01:12"
"frs2hdburocprd02_bkp","DST1_ASSROC_PROD_DT4_DB2","Nov 30, 2025 7:00:48 PM","36,607,822","Daily_Incr_2W-Application","0","8.671966","00:00:60"
"frs2hdburocprd01_bkp","DST1_HADR_ASSPER_PROD_EQX_DB2","Nov 30, 2025 7:00:00 PM","36,607,837","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdbuprvprd02_bkp","DST1_HADR_ADP_PROD_EQX_DB2","Nov 30, 2025 7:00:00 PM","36,607,858","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdburocprd02_bkp","DST1_HADR_ASSPER_PROD_DT4_DB2","Nov 30, 2025 7:00:00 PM","36,607,843","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdboraprd02_bkp","DST1_DG_RMANS2H_PROD_DT4_ORA","Nov 30, 2025 7:00:00 PM","36,607,830","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdboraprd01_bkp","DST1_DG_MAGICA_PROD_EQX_ORA","Nov 30, 2025 7:00:00 PM","36,607,852","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdbuciprd02_bkp","DST1_HADR_ASSPER_PROD_DT4_DB2","Nov 30, 2025 7:00:00 PM","36,607,866","Daily_Incr_2W","0","0.000000","00:00:02"
