###################### TABLE (COMPLIANCE)####################
"hostname","policy_name","backup_time","last_job_id","schedule_name","status","size_gb","max_duration"
"FRS2HINS2PRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:38:23 PM","35,632,458","Daily_Incr_2w","0","81.507353","00:03:09"
"frs2hdsnfprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:38:03 PM","35,632,465","Daily_Incr_2w","0","96.575661","00:01:17"
"FRS2HAPP13-NEW","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:38:01 PM","35,632,365","Daily_Incr_2w","0","21.964241","00:01:03"
"DSVDABURMASTEROLD","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:37:46 PM","35,632,428","Daily_Incr_2w","0","66.082189","00:00:28"
"FRS2HDBSCSPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:37:45 PM","35,632,355","Daily_Incr_2w","0","77.474021","00:04:27"
"DSVDABUR-V401","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:37:44 PM","35,632,388","Daily_Incr_2w","0","71.420801","00:06:30"
"frs2hslctlsrvv02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:37:19 PM","35,619,230","Daily_Incr_2w","1","1.551860","00:01:15"
"DSVDABUR-V402","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:36:54 PM","35,632,395","Daily_Incr_2w","0","69.315749","00:06:32"
"frs2hsletcprdv05","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:36:52 PM","35,632,332","Daily_Incr_2w","0","6.029828","00:00:32"
"DSVDABUR-P440","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:35:36 PM","35,632,412","Daily_Incr_2w","0","76.901649","00:08:00"
"FRS2HDBTRAPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:35:13 PM","35,619,614","Daily_Incr_2w","0","514.652316","00:13:45"
"FRS2HDBPSCPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:35:05 PM","35,632,570","Daily_Incr_2w","0","45.618259","00:03:11"
"frs2hctxbur402","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:34:47 PM","35,632,435","Daily_Incr_2w","0","98.037784","00:10:21"
"frs2hdbmshprd03","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:34:37 PM","35,632,499","Daily_Incr_2w","0","70.755538","00:01:03"
"frs2hlampprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:34:21 PM","35,632,372","Daily_Incr_2w","0","3.931657","00:00:27"
"FRS2HDBFMDPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:34:02 PM","35,632,529","Daily_Incr_2w","0","64.373076","00:01:16"
"frs2hslwrksrvv02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:33:54 PM","35,619,528","Daily_Incr_2w","0","895.061405","00:09:36"
"frs2hcapaprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:33:47 PM","35,619,253","Daily_Incr_2w","0","165.269505","00:04:55"
"frs2hslctlsrvv03","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:33:33 PM","35,632,450","Daily_Incr_2w","1","1.446951","00:00:55"
"frs2hspdsprd01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:33:26 PM","35,632,590","Daily_Incr_2w","0","49.094367","00:00:48"
"frs2hdbmshprd04","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:33:14 PM","35,632,418","Daily_Incr_2w","0","53.187504","00:00:48"
"frs2hslctlprdv03","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:32:34 PM","35,632,404","Daily_Incr_2w","0","34.525267","00:00:38"
"FRS2HFMNDPRD01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:32:14 PM","35,632,473","Daily_Incr_2w","0","42.544436","00:00:44"
"frs2hslrchv01","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:32:07 PM","35,632,554","Daily_Incr_2w","0","36.464541","00:00:47"
"frs2hbitbprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:32:00 PM","35,619,276","Daily_Incr_2w","0","314.549896","00:12:42"
"FRS2HVTOMPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:31:42 PM","35,619,307","Daily_Incr_2w","0","115.513619","00:05:40"
"frs2hslrchv02","DST1_NTX_VDI_PRODUCTION_EQX_NAHV","Nov 27, 2025 8:31:31 PM","35,632,560","Daily_Incr_2w","1","1.339200","00:00:53"
"frs2hctxbur301","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:31:03 PM","35,619,263","Daily_Incr_2w","0","97.402606","00:12:27"
"FRS2HKMSPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:30:43 PM","35,619,255","Daily_Incr_2w","0","28.919609","00:01:07"
"FRS2HIISTPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:27:30 PM","35,619,269","Daily_Incr_2w","0","27.175985","00:01:30"
"frs2hslwrkprdv03","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:27:19 PM","35,619,451","Daily_Incr_2w","0","541.021623","00:03:25"
"FRS2HAXGPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:27:13 PM","35,619,303","Daily_Incr_2w","0","51.964843","00:01:33"
"frs2hslwrkprdv05","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:25:58 PM","35,619,407","Daily_Incr_2w","1","21.806600","00:08:20"
"FRS2HIISMPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:24:46 PM","35,619,283","Daily_Incr_2w","0","23.490829","00:00:50"
"frs2hslwrkprdv04","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:22:49 PM","35,619,462","Daily_Incr_2w","0","548.358781","00:03:53"
"frs2hdbbiiprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:22:36 PM","35,619,506","Daily_Incr_2w","0","200.162233","00:20:44"
"frs2hanonprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:20:00 PM","35,619,313","Daily_Incr_2w","0","25.707750","00:02:14"
"FRS2HAUTOPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:19:42 PM","35,619,402","Daily_Incr_2w","0","94.610883","00:04:30"
"FRS2HAXWPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:17:43 PM","35,619,384","Daily_Incr_2w","0","44.842280","00:02:09"
"frs2hvardprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:16:39 PM","35,619,356","Daily_Incr_2w","0","324.830460","00:21:53"
"frs2hfcliprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:14:55 PM","35,619,347","Daily_Incr_2w","0","5.515947","00:00:35"
"FRS2HVIPSPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:13:45 PM","35,619,378","Daily_Incr_2w","0","62.121354","00:03:17"
"frs2hslctlprdv04","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:13:38 PM","35,619,336","Daily_Incr_2w","1","0.385936","00:00:40"
"frs2hvarcprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:12:04 PM","35,619,587","Daily_Incr_2w","0","45.753118","00:03:20"
"frs2hslctlsrvv01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:11:06 PM","35,619,376","Daily_Incr_2w","0","50.816584","00:00:52"
"FRS2HSSVFPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:10:25 PM","35,619,390","Daily_Incr_2w","0","34.926848","00:01:49"
"FRS2HCTXDSK301","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:10:13 PM","35,619,394","Daily_Incr_2w","0","87.910640","00:00:31"
"frs2hbiidsk05","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:07:47 PM","35,619,443","Daily_Incr_2w","0","141.028924","00:04:49"
"FRS2HDBABOPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:07:39 PM","35,619,592","Daily_Incr_2w","0","131.477853","00:03:01"
"frs2hbiidsk01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:07:23 PM","35,619,619","Daily_Incr_2w","0","82.146025","00:00:35"
"FRS2HSSTSPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:06:36 PM","35,619,431","Daily_Incr_2w","0","59.650829","00:01:48"
"frs2hrocfprd02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:06:25 PM","35,619,605","Daily_Incr_2w","0","128.182267","00:00:37"
"FRS2HVIPSPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:05:56 PM","35,619,599","Daily_Incr_2w","0","42.370360","00:03:16"
"frs2hfinsprd02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:05:19 PM","35,619,423","Daily_Incr_2w","0","14.486126","00:00:37"
"frs2hctxbur302","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:04:28 PM","35,619,521","Daily_Incr_2w","0","99.821312","00:09:22"
"FRS2HADMIPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:04:02 PM","35,619,455","Daily_Incr_2w","0","17.366885","00:01:28"
"frs2hdbtdsprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:04:01 PM","35,619,486","Daily_Incr_2w","0","55.735953","00:00:55"
"frs2hdboraprd02_bkp","DST1_DG_V9ASS_PROD_DT4_ORA","Nov 27, 2025 8:03:43 PM","35,615,819","Daily_Incr_2W-Application","0","33.761902","00:28:14"
"frs2hctxccp03","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:03:34 PM","35,619,523","Daily_Incr_2w","0","66.596094","00:05:10"
"FRS2HSCPPPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:03:20 PM","35,619,551","Daily_Incr_2w","0","40.323000","00:01:10"
"frs2hfinsprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:02:55 PM","35,619,535","Daily_Incr_2w","0","17.167522","00:00:41"
"FRS2HVARCPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:02:55 PM","35,619,543","Daily_Incr_2w","0","19.952164","00:01:13"
"frs2hslctlppv03","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:02:31 PM","35,619,476","Daily_Incr_2w","0","45.110741","00:01:01"
"FRS2HCALPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:02:30 PM","35,619,487","Daily_Incr_2w","0","28.241050","00:01:04"
"FRS2HIMPPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:02:13 PM","35,619,629","Daily_Incr_2w","0","33.513568","00:01:13"
"frs2hnxmvprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:01:57 PM","35,619,469","Daily_Incr_2w","0","12.649352","00:00:25"
"frs2hcstlprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:01:45 PM","35,619,566","Daily_Incr_2w","0","2.586361","00:00:31"
"frs2hpentprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 27, 2025 8:01:34 PM","35,619,510","Daily_Incr_2w","0","3.615890","00:00:32"
"frs2hdboraprd01_bkp","DST1_DG_V9ASS_PROD_EQX_ORA","Nov 27, 2025 8:00:00 PM","35,615,837","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdbuciprd01_bkp","DST1_HADR_ASSPER_PROD_EQX_DB2","Nov 27, 2025 7:13:23 PM","35,594,183","Daily_Incr_2W-Application","0","212.297060","00:13:36"
"frs2hassiardbe1_bkp","DST1_ASSIARD_PROD_DT4_DB2","Nov 27, 2025 7:10:56 PM","35,594,174","Daily_Incr_2W-Application","0","6.640810","00:11:08"
"frs2hasstrabe1_bkp","DST1_ASSTRA_PROD_DT4_DB2","Nov 27, 2025 7:03:28 PM","35,594,170","Daily_Incr_2W-Application","0","4.781342","00:03:38"
"frs2hiardisbe1_bkp","DST1_ETT_PROD_EQX_DB2","Nov 27, 2025 7:02:39 PM","35,594,017","Daily_Incr_2W-Application","0","3.343873","00:02:52"
"frs2hdbuprvprd01_bkp","DST1_HADR_ADP_PROD_DT4_DB2","Nov 27, 2025 7:02:17 PM","35,594,101","Daily_Incr_2W-Application","0","36.203310","00:02:26"
"frs2hdboraprd01_bkp","DST1_DG_RMANS2H_PROD_EQX_ORA","Nov 27, 2025 7:01:29 PM","35,594,154","Daily_Incr_2W-Application","0","0.216797","00:02:12"
"frs2hdboraprd02_bkp","DST1_DG_MAGICA_PROD_DT4_ORA","Nov 27, 2025 7:01:20 PM","35,594,144","Daily_Incr_2W-Application","0","2.175264","00:12:26"
"frs2hdburocprd01_bkp","DST1_ASSROC_PROD_EQX_DB2","Nov 27, 2025 7:01:02 PM","35,594,075","Daily_Incr_2W-Application","0","8.168061","00:01:14"
"frs2hdburocprd02_bkp","DST1_ASSROC_PROD_DT4_DB2","Nov 27, 2025 7:00:32 PM","35,594,045","Daily_Incr_2W-Application","0","8.609467","00:00:42"
"frs2hdboraprd02_bkp","DST1_DG_RMANS2H_PROD_DT4_ORA","Nov 27, 2025 7:00:00 PM","35,594,127","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdbuciprd02_bkp","DST1_HADR_ASSPER_PROD_DT4_DB2","Nov 27, 2025 7:00:00 PM","35,594,116","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdboraprd01_bkp","DST1_DG_MAGICA_PROD_EQX_ORA","Nov 27, 2025 7:00:00 PM","35,594,161","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdbuprvprd02_bkp","DST1_HADR_ADP_PROD_EQX_DB2","Nov 27, 2025 7:00:00 PM","35,594,086","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdburocprd01_bkp","DST1_HADR_ASSPER_PROD_EQX_DB2","Nov 27, 2025 7:00:00 PM","35,594,055","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdburocprd02_bkp","DST1_HADR_ASSPER_PROD_DT4_DB2","Nov 27, 2025 7:00:00 PM","35,594,027","Daily_Incr_2W","0","0.000000","00:00:04"
